tomo_id,patch_id,has_motor
tomo_183270,patch_336_192_168.pt,False
tomo_183270,patch_336_312_336.pt,False
tomo_183270,patch_336_576_240.pt,False
tomo_183270,patch_360_144_696.pt,False
tomo_183270,patch_360_264_480.pt,False
tomo_183270,patch_360_72_264.pt,False
tomo_183270,patch_384_624_624.pt,False
tomo_183270,patch_384_96_96.pt,False
tomo_183270,patch_408_576_576.pt,False
tomo_183270,patch_408_624_48.pt,False
tomo_183270,patch_456_144_264.pt,False
tomo_183270,patch_480_264_816.pt,False
tomo_183270,patch_480_600_240.pt,False
tomo_183270,patch_504_408_336.pt,False
tomo_183270,patch_504_528_360.pt,False
tomo_183270,patch_528_216_48.pt,False
tomo_183270,patch_528_624_624.pt,False
tomo_183270,patch_528_720_0.pt,False
tomo_183270,patch_552_144_312.pt,False
tomo_183270,patch_552_528_264.pt,False
tomo_183270,patch_552_624_816.pt,False
tomo_183270,patch_552_744_360.pt,False
tomo_183270,patch_552_768_96.pt,False
tomo_183270,patch_576_456_192.pt,False
tomo_183270,patch_576_744_504.pt,False
tomo_183270,patch_576_744_72.pt,False
tomo_183270,patch_576_792_0.pt,False
tomo_183270,patch_576_832_360.pt,False
tomo_183270,patch_648_384_24.pt,False
tomo_183270,patch_648_504_216.pt,False
tomo_183270,patch_648_576_360.pt,False
tomo_183270,patch_648_624_576.pt,False
tomo_183270,patch_672_216_816.pt,False
tomo_183270,patch_672_408_120.pt,False
tomo_183270,patch_672_456_408.pt,False
tomo_183270,patch_696_696_240.pt,False
tomo_183270,patch_704_288_216.pt,False
tomo_183270,patch_704_48_456.pt,False
tomo_183270,patch_704_624_816.pt,False
tomo_183270,patch_72_600_600.pt,False
tomo_183270,patch_72_792_264.pt,False
tomo_183270,patch_72_816_168.pt,False
tomo_183270,patch_96_216_0.pt,False
tomo_183270,patch_96_24_744.pt,False
tomo_183270,patch_96_456_48.pt,False
tomo_183270,patch_96_744_720.pt,False
tomo_191bcb,patch_120_120_696.pt,False
tomo_191bcb,patch_120_240_96.pt,False
tomo_191bcb,patch_120_336_480.pt,True
tomo_191bcb,patch_120_336_72.pt,False
tomo_191bcb,patch_120_360_408.pt,True
tomo_191bcb,patch_120_360_456.pt,True
tomo_191bcb,patch_120_360_480.pt,True
tomo_191bcb,patch_120_384_432.pt,True
tomo_191bcb,patch_120_408_408.pt,True
tomo_191bcb,patch_120_408_432.pt,True
tomo_191bcb,patch_120_408_456.pt,True
tomo_191bcb,patch_120_672_24.pt,False
tomo_191bcb,patch_144_0_792.pt,False
tomo_191bcb,patch_144_336_408.pt,True
tomo_191bcb,patch_144_336_456.pt,True
tomo_191bcb,patch_144_360_408.pt,True
tomo_191bcb,patch_144_360_480.pt,True
tomo_191bcb,patch_144_384_432.pt,True
tomo_191bcb,patch_144_408_480.pt,True
tomo_191bcb,patch_144_480_168.pt,False
tomo_191bcb,patch_144_864_456.pt,False
tomo_191bcb,patch_144_96_648.pt,False
tomo_191bcb,patch_168_576_312.pt,False
tomo_191bcb,patch_168_864_600.pt,False
tomo_191bcb,patch_204_0_48.pt,False
tomo_191bcb,patch_204_72_456.pt,False
tomo_191bcb,patch_24_120_72.pt,False
tomo_191bcb,patch_24_432_168.pt,False
tomo_191bcb,patch_24_456_456.pt,False
tomo_191bcb,patch_48_192_456.pt,False
tomo_191bcb,patch_48_504_0.pt,False
tomo_191bcb,patch_72_24_504.pt,False
tomo_191bcb,patch_72_336_408.pt,True
tomo_191bcb,patch_72_336_480.pt,True
tomo_191bcb,patch_72_336_768.pt,False
tomo_191bcb,patch_72_360_408.pt,True
tomo_191bcb,patch_72_360_456.pt,True
tomo_191bcb,patch_72_384_408.pt,True
tomo_191bcb,patch_72_408_408.pt,True
tomo_191bcb,patch_72_408_432.pt,True
tomo_191bcb,patch_72_408_528.pt,False
tomo_191bcb,patch_72_480_0.pt,False
tomo_191bcb,patch_72_504_96.pt,False
tomo_191bcb,patch_96_120_720.pt,False
tomo_191bcb,patch_96_336_432.pt,True
tomo_191bcb,patch_96_360_480.pt,True
tomo_191bcb,patch_96_384_408.pt,True
tomo_191bcb,patch_96_384_456.pt,True
tomo_191bcb,patch_96_408_408.pt,True
tomo_191bcb,patch_96_408_432.pt,True
tomo_191bcb,patch_96_408_480.pt,True
tomo_191bcb,patch_96_696_216.pt,False
tomo_19a313,patch_0_504_216.pt,True
tomo_19a313,patch_0_504_288.pt,True
tomo_19a313,patch_0_528_240.pt,True
tomo_19a313,patch_0_528_264.pt,True
tomo_19a313,patch_0_528_288.pt,True
tomo_19a313,patch_0_528_624.pt,False
tomo_19a313,patch_0_552_216.pt,True
tomo_19a313,patch_0_576_264.pt,True
tomo_19a313,patch_120_408_264.pt,False
tomo_19a313,patch_144_96_528.pt,False
tomo_19a313,patch_168_288_384.pt,False
tomo_19a313,patch_168_696_696.pt,False
tomo_19a313,patch_168_816_744.pt,False
tomo_19a313,patch_192_552_48.pt,False
tomo_19a313,patch_204_144_624.pt,False
tomo_19a313,patch_204_288_96.pt,False
tomo_19a313,patch_204_384_720.pt,False
tomo_19a313,patch_204_600_48.pt,False
tomo_19a313,patch_204_96_0.pt,False
tomo_19a313,patch_204_96_744.pt,False
tomo_19a313,patch_24_168_312.pt,False
tomo_19a313,patch_24_24_432.pt,False
tomo_19a313,patch_24_264_360.pt,False
tomo_19a313,patch_24_456_720.pt,False
tomo_19a313,patch_24_504_240.pt,True
tomo_19a313,patch_24_504_264.pt,True
tomo_19a313,patch_24_504_288.pt,True
tomo_19a313,patch_24_528_216.pt,True
tomo_19a313,patch_24_552_216.pt,True
tomo_19a313,patch_24_552_288.pt,True
tomo_19a313,patch_24_576_240.pt,True
tomo_19a313,patch_24_576_264.pt,True
tomo_19a313,patch_48_168_288.pt,False
tomo_19a313,patch_48_336_480.pt,False
tomo_19a313,patch_48_360_456.pt,False
tomo_19a313,patch_48_456_648.pt,False
tomo_19a313,patch_48_504_264.pt,True
tomo_19a313,patch_48_504_288.pt,True
tomo_19a313,patch_48_528_264.pt,True
tomo_19a313,patch_48_552_216.pt,True
tomo_19a313,patch_48_552_240.pt,True
tomo_19a313,patch_48_552_264.pt,True
tomo_19a313,patch_48_696_384.pt,False
tomo_19a313,patch_48_816_288.pt,False
tomo_19a313,patch_96_144_768.pt,False
tomo_19a4fd,patch_0_264_264.pt,False
tomo_19a4fd,patch_0_480_672.pt,False
tomo_19a4fd,patch_0_96_0.pt,False
tomo_19a4fd,patch_120_408_240.pt,False
tomo_19a4fd,patch_120_480_600.pt,False
tomo_19a4fd,patch_120_504_384.pt,True
tomo_19a4fd,patch_120_528_384.pt,True
tomo_19a4fd,patch_120_528_432.pt,True
tomo_19a4fd,patch_120_528_456.pt,True
tomo_19a4fd,patch_120_552_384.pt,True
tomo_19a4fd,patch_120_552_432.pt,True
tomo_19a4fd,patch_120_552_456.pt,True
tomo_19a4fd,patch_120_576_384.pt,True
tomo_19a4fd,patch_120_576_408.pt,True
tomo_19a4fd,patch_120_576_432.pt,True
tomo_19a4fd,patch_120_576_456.pt,True
tomo_19a4fd,patch_120_720_624.pt,False
tomo_19a4fd,patch_144_504_384.pt,True
tomo_19a4fd,patch_144_504_456.pt,True
tomo_19a4fd,patch_144_528_456.pt,True
tomo_19a4fd,patch_144_576_384.pt,True
tomo_19a4fd,patch_144_576_456.pt,True
tomo_19a4fd,patch_168_504_384.pt,True
tomo_19a4fd,patch_168_504_408.pt,True
tomo_19a4fd,patch_168_504_456.pt,True
tomo_19a4fd,patch_168_528_384.pt,True
tomo_19a4fd,patch_168_576_384.pt,True
tomo_19a4fd,patch_168_576_408.pt,True
tomo_19a4fd,patch_168_624_696.pt,False
tomo_19a4fd,patch_192_408_360.pt,False
tomo_19a4fd,patch_192_432_384.pt,False
tomo_19a4fd,patch_192_552_744.pt,False
tomo_19a4fd,patch_192_648_432.pt,False
tomo_19a4fd,patch_204_336_624.pt,False
tomo_19a4fd,patch_204_840_504.pt,False
tomo_19a4fd,patch_24_168_624.pt,False
tomo_19a4fd,patch_24_168_96.pt,False
tomo_19a4fd,patch_48_192_720.pt,False
tomo_19a4fd,patch_48_264_504.pt,False
tomo_19a4fd,patch_48_432_96.pt,False
tomo_19a4fd,patch_48_600_264.pt,False
tomo_19a4fd,patch_72_312_0.pt,False
tomo_19a4fd,patch_72_384_360.pt,False
tomo_19a4fd,patch_72_480_96.pt,False
tomo_19a4fd,patch_96_336_384.pt,False
tomo_19a4fd,patch_96_504_408.pt,True
tomo_19a4fd,patch_96_504_432.pt,True
tomo_19a4fd,patch_96_504_456.pt,True
tomo_19a4fd,patch_96_528_432.pt,True
tomo_19a4fd,patch_96_552_384.pt,True
tomo_19a4fd,patch_96_576_408.pt,True
tomo_19a4fd,patch_96_96_456.pt,False
tomo_1ab322,patch_0_504_504.pt,True
tomo_1ab322,patch_0_504_528.pt,True
tomo_1ab322,patch_0_528_576.pt,True
tomo_1ab322,patch_0_552_552.pt,True
tomo_1ab322,patch_0_552_576.pt,True
tomo_1ab322,patch_0_576_552.pt,True
tomo_1ab322,patch_0_576_576.pt,True
tomo_1ab322,patch_120_192_768.pt,False
tomo_1ab322,patch_120_216_24.pt,False
tomo_1ab322,patch_120_312_312.pt,False
tomo_1ab322,patch_144_552_264.pt,False
tomo_1ab322,patch_144_792_360.pt,False
tomo_1ab322,patch_144_864_168.pt,False
tomo_1ab322,patch_168_456_816.pt,False
tomo_1ab322,patch_168_528_24.pt,False
tomo_1ab322,patch_168_672_192.pt,False
tomo_1ab322,patch_192_336_336.pt,False
tomo_1ab322,patch_192_480_576.pt,False
tomo_1ab322,patch_192_768_648.pt,False
tomo_1ab322,patch_192_816_120.pt,False
tomo_1ab322,patch_204_624_168.pt,False
tomo_1ab322,patch_24_408_648.pt,False
tomo_1ab322,patch_24_504_552.pt,True
tomo_1ab322,patch_24_504_576.pt,True
tomo_1ab322,patch_24_528_552.pt,True
tomo_1ab322,patch_24_528_576.pt,True
tomo_1ab322,patch_24_552_528.pt,True
tomo_1ab322,patch_24_576_528.pt,True
tomo_1ab322,patch_48_240_720.pt,False
tomo_1ab322,patch_48_360_672.pt,False
tomo_1ab322,patch_48_504_552.pt,True
tomo_1ab322,patch_48_528_552.pt,True
tomo_1ab322,patch_48_552_528.pt,True
tomo_1ab322,patch_48_552_552.pt,True
tomo_1ab322,patch_48_552_576.pt,True
tomo_1ab322,patch_48_576_504.pt,True
tomo_1ab322,patch_48_576_528.pt,True
tomo_1ab322,patch_48_576_576.pt,True
tomo_1ab322,patch_48_72_216.pt,False
tomo_1ab322,patch_72_0_480.pt,False
tomo_1ab322,patch_72_720_96.pt,False
tomo_1ab322,patch_72_864_408.pt,False
tomo_1ab322,patch_72_96_216.pt,False
tomo_1ab322,patch_96_384_216.pt,False
tomo_1ab322,patch_96_96_432.pt,False
tomo_1af88d,patch_0_168_24.pt,False
tomo_1af88d,patch_0_216_576.pt,True
tomo_1af88d,patch_0_216_600.pt,True
tomo_1af88d,patch_0_240_576.pt,True
tomo_1af88d,patch_0_288_528.pt,True
tomo_1af88d,patch_0_288_552.pt,True
tomo_1af88d,patch_0_312_192.pt,False
tomo_1af88d,patch_120_360_720.pt,False
tomo_1af88d,patch_120_384_768.pt,False
tomo_1af88d,patch_120_96_624.pt,False
tomo_1af88d,patch_144_0_72.pt,False
tomo_1af88d,patch_144_576_24.pt,False
tomo_1af88d,patch_168_120_600.pt,False
tomo_1af88d,patch_168_312_600.pt,False
tomo_1af88d,patch_168_648_696.pt,False
tomo_1af88d,patch_192_648_672.pt,False
tomo_1af88d,patch_192_672_768.pt,False
tomo_1af88d,patch_192_816_360.pt,False
tomo_1af88d,patch_204_288_576.pt,False
tomo_1af88d,patch_204_720_24.pt,False
tomo_1af88d,patch_204_744_144.pt,False
tomo_1af88d,patch_24_216_552.pt,True
tomo_1af88d,patch_24_216_576.pt,True
tomo_1af88d,patch_24_240_528.pt,True
tomo_1af88d,patch_24_240_552.pt,True
tomo_1af88d,patch_24_240_576.pt,True
tomo_1af88d,patch_24_240_600.pt,True
tomo_1af88d,patch_24_264_552.pt,True
tomo_1af88d,patch_24_264_576.pt,True
tomo_1af88d,patch_24_288_552.pt,True
tomo_1af88d,patch_24_696_648.pt,False
tomo_1af88d,patch_48_0_576.pt,False
tomo_1af88d,patch_48_408_144.pt,False
tomo_1af88d,patch_48_96_696.pt,False
tomo_1af88d,patch_72_312_336.pt,False
tomo_1af88d,patch_72_696_408.pt,False
tomo_1af88d,patch_72_744_480.pt,False
tomo_1af88d,patch_96_600_816.pt,False
tomo_1b82d1,patch_0_48_648.pt,False
tomo_1b82d1,patch_0_648_144.pt,False
tomo_1b82d1,patch_0_828_672.pt,False
tomo_1b82d1,patch_120_384_860.pt,False
tomo_1b82d1,patch_120_624_624.pt,True
tomo_1b82d1,patch_120_624_672.pt,True
tomo_1b82d1,patch_120_648_576.pt,True
tomo_1b82d1,patch_120_672_264.pt,False
tomo_1b82d1,patch_120_672_672.pt,True
tomo_1b82d1,patch_120_696_576.pt,True
tomo_1b82d1,patch_120_696_816.pt,False
tomo_1b82d1,patch_120_720_576.pt,True
tomo_1b82d1,patch_144_624_600.pt,True
tomo_1b82d1,patch_144_624_624.pt,True
tomo_1b82d1,patch_144_648_672.pt,True
tomo_1b82d1,patch_144_672_576.pt,True
tomo_1b82d1,patch_144_672_624.pt,True
tomo_1b82d1,patch_144_672_648.pt,True
tomo_1b82d1,patch_144_672_672.pt,True
tomo_1b82d1,patch_144_720_624.pt,True
tomo_1b82d1,patch_144_792_384.pt,True
tomo_1b82d1,patch_144_792_432.pt,True
tomo_1b82d1,patch_144_792_456.pt,True
tomo_1b82d1,patch_144_816_408.pt,True
tomo_1b82d1,patch_144_816_456.pt,True
tomo_1b82d1,patch_144_828_408.pt,True
tomo_1b82d1,patch_144_828_456.pt,True
tomo_1b82d1,patch_168_216_624.pt,False
tomo_1b82d1,patch_168_24_600.pt,False
tomo_1b82d1,patch_168_312_384.pt,False
tomo_1b82d1,patch_168_456_384.pt,False
tomo_1b82d1,patch_168_624_600.pt,True
tomo_1b82d1,patch_168_624_672.pt,True
tomo_1b82d1,patch_168_648_600.pt,True
tomo_1b82d1,patch_168_648_624.pt,True
tomo_1b82d1,patch_168_672_576.pt,True
tomo_1b82d1,patch_168_672_600.pt,True
tomo_1b82d1,patch_168_672_648.pt,True
tomo_1b82d1,patch_168_696_576.pt,True
tomo_1b82d1,patch_168_696_648.pt,True
tomo_1b82d1,patch_168_696_672.pt,True
tomo_1b82d1,patch_168_720_624.pt,True
tomo_1b82d1,patch_168_720_648.pt,True
tomo_1b82d1,patch_168_792_384.pt,True
tomo_1b82d1,patch_168_792_432.pt,True
tomo_1b82d1,patch_168_792_456.pt,True
tomo_1b82d1,patch_168_816_120.pt,False
tomo_1b82d1,patch_168_816_384.pt,True
tomo_1b82d1,patch_168_828_432.pt,True
tomo_1b82d1,patch_168_828_648.pt,False
tomo_1b82d1,patch_192_24_240.pt,False
tomo_1b82d1,patch_192_528_24.pt,False
tomo_1b82d1,patch_192_624_48.pt,False
tomo_1b82d1,patch_192_624_648.pt,True
tomo_1b82d1,patch_192_648_576.pt,True
tomo_1b82d1,patch_192_648_600.pt,True
tomo_1b82d1,patch_192_648_624.pt,True
tomo_1b82d1,patch_192_672_576.pt,True
tomo_1b82d1,patch_192_672_648.pt,True
tomo_1b82d1,patch_192_696_576.pt,True
tomo_1b82d1,patch_192_696_624.pt,True
tomo_1b82d1,patch_192_720_576.pt,True
tomo_1b82d1,patch_192_720_624.pt,True
tomo_1b82d1,patch_192_720_648.pt,True
tomo_1b82d1,patch_192_792_384.pt,True
tomo_1b82d1,patch_192_792_408.pt,True
tomo_1b82d1,patch_192_792_456.pt,True
tomo_1b82d1,patch_192_816_384.pt,True
tomo_1b82d1,patch_192_816_408.pt,True
tomo_1b82d1,patch_192_816_432.pt,True
tomo_1b82d1,patch_192_828_384.pt,True
tomo_1b82d1,patch_192_828_408.pt,True
tomo_1b82d1,patch_192_828_432.pt,True
tomo_1b82d1,patch_216_0_456.pt,False
tomo_1b82d1,patch_216_624_624.pt,True
tomo_1b82d1,patch_216_624_648.pt,True
tomo_1b82d1,patch_216_624_672.pt,True
tomo_1b82d1,patch_216_648_624.pt,True
tomo_1b82d1,patch_216_648_672.pt,True
tomo_1b82d1,patch_216_672_672.pt,True
tomo_1b82d1,patch_216_696_600.pt,True
tomo_1b82d1,patch_216_696_672.pt,True
tomo_1b82d1,patch_216_792_408.pt,True
tomo_1b82d1,patch_216_792_456.pt,True
tomo_1b82d1,patch_216_816_432.pt,True
tomo_1b82d1,patch_216_828_384.pt,True
tomo_1b82d1,patch_240_312_384.pt,False
tomo_1b82d1,patch_240_624_168.pt,False
tomo_1b82d1,patch_24_288_408.pt,False
tomo_1b82d1,patch_24_624_0.pt,False
tomo_1b82d1,patch_24_624_480.pt,False
tomo_1b82d1,patch_264_120_168.pt,False
tomo_1b82d1,patch_264_144_696.pt,False
tomo_1b82d1,patch_264_168_72.pt,False
tomo_1b82d1,patch_264_192_168.pt,False
tomo_1b82d1,patch_264_816_504.pt,False
tomo_1b82d1,patch_312_240_792.pt,False
tomo_1b82d1,patch_312_96_624.pt,False
tomo_1b82d1,patch_336_504_360.pt,False
tomo_1b82d1,patch_336_828_192.pt,False
tomo_1b82d1,patch_404_336_600.pt,False
tomo_1b82d1,patch_404_768_240.pt,False
tomo_1b82d1,patch_48_120_432.pt,False
tomo_1b82d1,patch_48_240_648.pt,False
tomo_1b82d1,patch_72_144_0.pt,False
tomo_1b82d1,patch_72_720_48.pt,False
tomo_1b82d1,patch_72_816_192.pt,False
tomo_1b82d1,patch_96_192_384.pt,False
tomo_1c2534,patch_0_504_336.pt,False
tomo_1c2534,patch_120_48_264.pt,False
tomo_1c2534,patch_120_528_192.pt,False
tomo_1c2534,patch_168_168_576.pt,False
tomo_1c2534,patch_168_504_216.pt,False
tomo_1c2534,patch_216_720_672.pt,False
tomo_1c2534,patch_240_120_432.pt,False
tomo_1c2534,patch_240_360_264.pt,False
tomo_1c2534,patch_240_504_288.pt,False
tomo_1c2534,patch_264_312_312.pt,False
tomo_1c2534,patch_264_480_744.pt,False
tomo_1c2534,patch_264_600_504.pt,False
tomo_1c2534,patch_288_216_408.pt,False
tomo_1c2534,patch_288_408_840.pt,False
tomo_1c2534,patch_288_48_480.pt,False
tomo_1c2534,patch_288_504_288.pt,False
tomo_1c2534,patch_312_792_768.pt,False
tomo_1c2534,patch_336_360_312.pt,False
tomo_1c2534,patch_336_504_672.pt,False
tomo_1c2534,patch_336_672_312.pt,False
tomo_1c2534,patch_336_744_72.pt,False
tomo_1c2534,patch_360_312_552.pt,False
tomo_1c2534,patch_360_696_264.pt,False
tomo_1c2534,patch_384_120_96.pt,False
tomo_1c2534,patch_408_144_96.pt,False
tomo_1c2534,patch_408_552_576.pt,False
tomo_1c2534,patch_408_96_264.pt,False
tomo_1c2534,patch_432_216_0.pt,False
tomo_1c2534,patch_432_312_504.pt,False
tomo_1c2534,patch_432_768_504.pt,False
tomo_1c2534,patch_456_648_0.pt,False
tomo_1c2534,patch_480_192_624.pt,False
tomo_1c2534,patch_480_288_240.pt,False
tomo_1c2534,patch_480_48_768.pt,False
tomo_1c2534,patch_480_552_144.pt,False
tomo_1c2534,patch_480_552_504.pt,False
tomo_1c2534,patch_480_576_96.pt,False
tomo_1c2534,patch_48_408_768.pt,False
tomo_1c2534,patch_504_408_432.pt,False
tomo_1c2534,patch_528_120_24.pt,False
tomo_1c2534,patch_528_240_312.pt,False
tomo_1c2534,patch_528_696_24.pt,False
tomo_1c2534,patch_528_96_768.pt,False
tomo_1c2534,patch_552_240_696.pt,False
tomo_1c2534,patch_576_288_816.pt,False
tomo_1c2534,patch_576_384_863.pt,False
tomo_1c2534,patch_600_408_360.pt,False
tomo_1c2534,patch_600_48_144.pt,False
tomo_1c2534,patch_600_96_144.pt,False
tomo_1c2534,patch_624_528_816.pt,False
tomo_1c2534,patch_624_696_384.pt,False
tomo_1c2534,patch_672_168_600.pt,False
tomo_1c2534,patch_672_216_0.pt,False
tomo_1c2534,patch_672_672_744.pt,False
tomo_1c2534,patch_672_768_408.pt,False
tomo_1c2534,patch_696_168_72.pt,False
tomo_1c2534,patch_696_432_863.pt,False
tomo_1c2534,patch_696_672_696.pt,False
tomo_1c2534,patch_696_744_312.pt,False
tomo_1c2534,patch_696_768_216.pt,False
tomo_1c2534,patch_704_288_384.pt,False
tomo_1c2534,patch_704_624_768.pt,False
tomo_1c2534,patch_72_312_576.pt,False
tomo_1c2534,patch_72_336_384.pt,False
tomo_1c2534,patch_72_336_792.pt,False
tomo_1c2534,patch_96_831_360.pt,False
tomo_1c38fd,patch_0_168_768.pt,False
tomo_1c38fd,patch_0_600_504.pt,False
tomo_1c38fd,patch_120_624_832.pt,False
tomo_1c38fd,patch_120_864_288.pt,False
tomo_1c38fd,patch_120_96_240.pt,False
tomo_1c38fd,patch_144_144_480.pt,False
tomo_1c38fd,patch_144_168_336.pt,False
tomo_1c38fd,patch_144_192_96.pt,False
tomo_1c38fd,patch_144_552_144.pt,False
tomo_1c38fd,patch_144_744_624.pt,False
tomo_1c38fd,patch_168_0_120.pt,False
tomo_1c38fd,patch_168_288_832.pt,False
tomo_1c38fd,patch_168_360_168.pt,False
tomo_1c38fd,patch_168_696_576.pt,False
tomo_1c38fd,patch_168_792_720.pt,False
tomo_1c38fd,patch_192_456_432.pt,False
tomo_1c38fd,patch_24_216_504.pt,False
tomo_1c38fd,patch_24_312_768.pt,False
tomo_1c38fd,patch_24_576_240.pt,True
tomo_1c38fd,patch_24_600_216.pt,True
tomo_1c38fd,patch_24_600_264.pt,True
tomo_1c38fd,patch_24_624_216.pt,True
tomo_1c38fd,patch_24_624_264.pt,True
tomo_1c38fd,patch_24_648_192.pt,True
tomo_1c38fd,patch_24_648_240.pt,True
tomo_1c38fd,patch_24_648_264.pt,True
tomo_1c38fd,patch_48_408_384.pt,False
tomo_1c38fd,patch_48_576_216.pt,True
tomo_1c38fd,patch_48_576_240.pt,True
tomo_1c38fd,patch_48_576_768.pt,False
tomo_1c38fd,patch_48_600_192.pt,True
tomo_1c38fd,patch_48_600_264.pt,True
tomo_1c38fd,patch_48_624_192.pt,True
tomo_1c38fd,patch_48_624_216.pt,True
tomo_1c38fd,patch_48_648_216.pt,True
tomo_1c38fd,patch_48_648_240.pt,True
tomo_1c38fd,patch_48_720_144.pt,False
tomo_1c38fd,patch_48_744_576.pt,False
tomo_1c38fd,patch_48_96_408.pt,False
tomo_1c38fd,patch_72_576_216.pt,True
tomo_1c38fd,patch_72_576_240.pt,True
tomo_1c38fd,patch_72_624_264.pt,True
tomo_1c38fd,patch_72_648_192.pt,True
tomo_1c38fd,patch_72_648_216.pt,True
tomo_1c38fd,patch_72_648_264.pt,True
tomo_1c38fd,patch_72_648_672.pt,False
tomo_1c38fd,patch_96_576_240.pt,True
tomo_1c38fd,patch_96_600_216.pt,True
tomo_1c38fd,patch_96_624_192.pt,True
tomo_1c38fd,patch_96_624_216.pt,True
tomo_1c38fd,patch_96_624_240.pt,True
tomo_1c38fd,patch_96_648_240.pt,True
tomo_1c75ac,patch_0_360_576.pt,False
tomo_1c75ac,patch_120_96_744.pt,False
tomo_1c75ac,patch_144_696_192.pt,False
tomo_1c75ac,patch_168_504_480.pt,False
tomo_1c75ac,patch_168_600_384.pt,False
tomo_1c75ac,patch_192_96_792.pt,False
tomo_1c75ac,patch_204_0_744.pt,False
tomo_1c75ac,patch_204_192_384.pt,False
tomo_1c75ac,patch_204_480_552.pt,False
tomo_1c75ac,patch_204_672_24.pt,False
tomo_1c75ac,patch_24_432_264.pt,False
tomo_1c75ac,patch_24_528_816.pt,False
tomo_1c75ac,patch_24_576_24.pt,False
tomo_1c75ac,patch_24_576_312.pt,False
tomo_1c75ac,patch_24_72_144.pt,False
tomo_1c75ac,patch_48_120_768.pt,False
tomo_1c75ac,patch_48_240_24.pt,False
tomo_1c75ac,patch_48_312_216.pt,False
tomo_1c75ac,patch_48_504_696.pt,False
tomo_1c75ac,patch_48_816_816.pt,False
tomo_1c75ac,patch_72_552_480.pt,False
tomo_1c75ac,patch_96_528_744.pt,False
tomo_1c75ac,patch_96_552_192.pt,False
tomo_1c75ac,patch_96_648_432.pt,False
tomo_1cc887,patch_120_192_168.pt,False
tomo_1cc887,patch_120_480_696.pt,False
tomo_1cc887,patch_120_576_120.pt,True
tomo_1cc887,patch_120_576_144.pt,True
tomo_1cc887,patch_120_600_144.pt,True
tomo_1cc887,patch_120_600_168.pt,True
tomo_1cc887,patch_120_624_120.pt,True
tomo_1cc887,patch_120_648_120.pt,True
tomo_1cc887,patch_120_648_144.pt,True
tomo_1cc887,patch_120_648_168.pt,True
tomo_1cc887,patch_120_648_744.pt,False
tomo_1cc887,patch_120_832_552.pt,False
tomo_1cc887,patch_144_744_408.pt,False
tomo_1cc887,patch_168_336_672.pt,False
tomo_1cc887,patch_168_456_144.pt,False
tomo_1cc887,patch_168_696_168.pt,False
tomo_1cc887,patch_192_264_816.pt,False
tomo_1cc887,patch_192_432_192.pt,False
tomo_1cc887,patch_192_648_696.pt,False
tomo_1cc887,patch_204_528_168.pt,False
tomo_1cc887,patch_204_744_408.pt,False
tomo_1cc887,patch_204_744_600.pt,False
tomo_1cc887,patch_24_528_624.pt,False
tomo_1cc887,patch_48_336_168.pt,False
tomo_1cc887,patch_48_576_168.pt,True
tomo_1cc887,patch_48_576_192.pt,True
tomo_1cc887,patch_48_600_120.pt,True
tomo_1cc887,patch_48_624_120.pt,True
tomo_1cc887,patch_48_624_168.pt,True
tomo_1cc887,patch_48_624_192.pt,True
tomo_1cc887,patch_48_648_120.pt,True
tomo_1cc887,patch_48_720_408.pt,False
tomo_1cc887,patch_48_768_744.pt,False
tomo_1cc887,patch_72_120_216.pt,False
tomo_1cc887,patch_72_576_120.pt,True
tomo_1cc887,patch_72_576_144.pt,True
tomo_1cc887,patch_72_600_120.pt,True
tomo_1cc887,patch_72_600_168.pt,True
tomo_1cc887,patch_72_624_120.pt,True
tomo_1cc887,patch_72_648_168.pt,True
tomo_1cc887,patch_72_672_192.pt,False
tomo_1cc887,patch_72_816_456.pt,False
tomo_1cc887,patch_96_312_624.pt,False
tomo_1cc887,patch_96_528_336.pt,False
tomo_1cc887,patch_96_576_120.pt,True
tomo_1cc887,patch_96_576_192.pt,True
tomo_1cc887,patch_96_600_168.pt,True
tomo_1cc887,patch_96_624_168.pt,True
tomo_1cc887,patch_96_648_120.pt,True
tomo_1cc887,patch_96_648_144.pt,True
tomo_1cc887,patch_96_648_192.pt,True
tomo_1cc887,patch_96_72_120.pt,False
tomo_1da097,patch_0_504_336.pt,True
tomo_1da097,patch_0_504_384.pt,True
tomo_1da097,patch_0_504_408.pt,True
tomo_1da097,patch_0_528_360.pt,True
tomo_1da097,patch_0_528_408.pt,True
tomo_1da097,patch_0_552_360.pt,True
tomo_1da097,patch_0_552_384.pt,True
tomo_1da097,patch_0_552_408.pt,True
tomo_1da097,patch_0_576_336.pt,True
tomo_1da097,patch_0_576_360.pt,True
tomo_1da097,patch_0_576_432.pt,True
tomo_1da097,patch_0_576_480.pt,True
tomo_1da097,patch_0_600_408.pt,True
tomo_1da097,patch_0_600_456.pt,True
tomo_1da097,patch_0_624_408.pt,True
tomo_1da097,patch_0_624_432.pt,True
tomo_1da097,patch_0_624_456.pt,True
tomo_1da097,patch_120_504_648.pt,False
tomo_1da097,patch_120_552_240.pt,False
tomo_1da097,patch_120_576_168.pt,False
tomo_1da097,patch_144_240_336.pt,False
tomo_1da097,patch_144_96_696.pt,False
tomo_1da097,patch_168_24_192.pt,False
tomo_1da097,patch_168_336_624.pt,False
